Description,Enabled,Patel26,InError,ErrorType,Name,Priority,RuleIdentity,SupportedByTask,Legacy,BodyContainsWords,ExceptIfBodyContainsWords,FlaggedForAction,ExceptIfFlaggedForAction,FromAddressContainsWords,ExceptIfFromAddressContainsWords,From,ExceptIfFrom,HasAttachment,ExceptIfHasAttachment,HasClassification,ExceptIfHasClassification,HeaderContainsWords,ExceptIfHeaderContainsWords,MessageTypeMatches,ExceptIfMessageTypeMatches,MyNameInCcBox,ExceptIfMyNameInCcBox,MyNameInToBox,ExceptIfMyNameInToBox,MyNameInToOrCcBox,ExceptIfMyNameInToOrCcBox,MyNameNotInToBox,ExceptIfMyNameNotInToBox,ReceivedAfterDate,ExceptIfReceivedAfterDate,ReceivedBeforeDate,ExceptIfReceivedBeforeDate,RecipientAddressContainsWords,ExceptIfRecipientAddressContainsWords,SentOnlyToMe,ExceptIfSentOnlyToMe,SentTo,ExceptIfSentTo,SubjectContainsWords,ExceptIfSubjectContainsWords,SubjectOrBodyContainsWords,ExceptIfSubjectOrBodyContainsWords,WithImportance,ExceptIfWithImportance,WithinSizeRangeMaximum,ExceptIfWithinSizeRangeMaximum,WithinSizeRangeMinimum,ExceptIfWithinSizeRangeMinimum,WithSensitivity,ExceptIfWithSensitivity,ApplyCategory,ApplySystemCategory,CopyToFolder,DeleteMessage,DeleteSystemCategory,ForwardAsAttachmentTo,ForwardTo,MarkAsRead,MarkImportance,MoveToFolder,PinMessage,RedirectTo,SendTextMessageNotificationTo,SoftDeleteMessage,StopProcessingRules,DisplayAlert,PlaySound,MailboxOwnerId,IsValid,ObjectState
"If the message:
	the message includes specific words in the subject 'Your mailbox is almost full'
Take the following actions:
	forward the message to 'Jonathan24 Katherine13'
	and stop processing more rules on this message
",TRUE,evelyn30\7062252889959301121,FALSE,None,Full Mailbox Rule,1,7.06E+18,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Your mailbox is almost full,,,,,,,,,,,,,,,FALSE,,,"""Jonathan24 Katherine13"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=f0639eda83bb4a368102663cb87772b5-Jonathan24_a9d16f]",FALSE,,,FALSE,,,FALSE,TRUE,,,evelyn30,TRUE,Unchanged
"If the message:
	the message was received from 'Patrick22 watson54 Evelyn30'
Take the following actions:
	delete the message
	and stop processing more rules on this message
",TRUE,evelyn30\7134310483997229057,FALSE,None,Delete messages from Patrick22 watson54 Evelyn30,2,7.13E+18,TRUE,,,,,,,,"""Patrick22 watson54 Evelyn30"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=bf59656c4d474947bb4f12625925f976-evelyn30]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE,,,,FALSE,,,FALSE,,,FALSE,TRUE,,,evelyn30,TRUE,Unchanged
"If the message:
	the message was received from 'Jacob34 Parent, Jr.'
Take the following actions:
	apply the following category: ''Jacob34''
	and mark the message as Read
	and move the message to folder '[folder not found]'
	and stop processing more rules on this message
",TRUE,internal\6825312407716364289,TRUE,PropertiesInError,Phillips34 Cleanup - Jacob34,1,6.83E+18,TRUE,,,,,,,,"""Jacob34 Parent, Jr."" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=dfb65bc01838448394d09ac148d3e981-8738ecb0-12]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,Jacob34,,,FALSE,,,,TRUE,,,FALSE,,,FALSE,TRUE,,,internal,TRUE,Unchanged
"If the message:
	the message was received from 'Green22 Evelyn15'
Take the following actions:
	apply the following category: ''Green22''
	and mark the message as Read
	and move the message to folder 'Green22'
	and stop processing more rules on this message
",TRUE,internal\6969427595792220161,FALSE,None,Phillips34 Cleanup - Green22,2,6.97E+18,TRUE,,,,,,,,"""Green22 Evelyn15"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=860c9244ec69435e8c9447beaa18d997-Patel13]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,Green22,,,FALSE,,,,TRUE,,Green22,FALSE,,,FALSE,TRUE,,,internal,TRUE,Unchanged
"If the message:
	the message was received from 'Rodriguez27 Nelson15'
Take the following actions:
	apply the following category: ''Forwarded to Rodriguez27''
	and mark the message as Read
	and move the message to folder 'Rodriguez27'
	and stop processing more rules on this message
",TRUE,internal\7041485189830148097,FALSE,None,Phillips34 Cleanup - Rodriguez27,3,7.04E+18,TRUE,,,,,,,,"""Rodriguez27 Nelson15"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=9a1104a8c0a54be697c1bb94425c46a7-rodriguez27]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,Forwarded to Rodriguez27,,,FALSE,,,,TRUE,,Rodriguez27,FALSE,,,FALSE,TRUE,,,internal,TRUE,Unchanged
"If the message:
	the message was received from 'Ramirez28 Lewis'
Take the following actions:
	mark the message as Read
	and move the message to folder '[folder not found]'
	and stop processing more rules on this message
",FALSE,internal\7113542783868076033,TRUE,PropertiesInError,Ramirez28 Phillips34 Cleanup,4,7.11E+18,TRUE,,,,,,,,"""Ramirez28 Lewis"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=34a63eb688e840deaefb9e5ad587b58c-ramirez28]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,TRUE,,,FALSE,,,FALSE,TRUE,,,internal,TRUE,Unchanged
"If the message:
	the message was received from 'Heather13 George54' or 'Green34 Foster29' or 'Savannah Jeans' or 'Katie Van Brocklin'
Take the following actions:
	move the message to folder '[folder not found]'
	and stop processing more rules on this message
",FALSE,internal\7185600377906003969,TRUE,PropertiesInError,Ramirez28 Messages,5,7.19E+18,TRUE,,,,,,,,"""Heather13 George54"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=12e18334305e430c9044ba7735d76854-Heather13] ""Green34 Foster29"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=e80428fbbbc04b5892ac0ec6a1b60e96-green34] ""Savannah Jeans"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=79722c66f91e4896940cb42c1d4ce238-sjeans] ""Katie Van Brocklin"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=c665faac89e342c491cb674887092dca-KVBrocklin]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,,FALSE,,,FALSE,TRUE,,,internal,TRUE,Unchanged
"If the message:
	the message was received from 'Castillo21 Reyes26'
Take the following actions:
	apply the following category: ''Castillo21''
	and mark the message as Read
	and move the message to folder 'Castillo21'
	and stop processing more rules on this message
",TRUE,internal\7257657971943931905,FALSE,None,Phillips34 Cleanup - Castillo21,6,7.26E+18,TRUE,,,,,,,,"""Castillo21 Reyes26"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=0cc0be72c58e4b4bbd0029f985290ed0-Rebecca23]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,Castillo21,,,FALSE,,,,TRUE,,Castillo21,FALSE,,,FALSE,TRUE,,,internal,TRUE,Unchanged
"If the message:
	the message is classified as 'Message Header Internal'
Take the following actions:
	move the message to folder '.Jonathan24 Internal'
	and stop processing more rules on this message
",FALSE,internal\7545888348095643649,FALSE,None,Jonathan24 Message Header,10,7.55E+18,TRUE,,,,,,,,,,FALSE,FALSE,Default\Message Header Internal,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,.Jonathan24 Internal,FALSE,,,FALSE,TRUE,,,internal,TRUE,Unchanged
"If the message:
	the message was received from 'Powell33 Support'
Take the following actions:
	mark the message as Read
	and move the message to folder 'Completed Internal'
	and stop processing more rules on this message
",TRUE,internal\7617945942133571585,FALSE,None,Phillips34 Cleanup,11,7.62E+18,TRUE,,,,,,,,"""Powell33 Support"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=7af8ea7d8b4649988814bb32949b4dc8-internal]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,TRUE,,Completed Internal,FALSE,,,FALSE,TRUE,,,internal,TRUE,Unchanged
"If the message:
	the message was received from 'James105 Patrick46' or 'Betty12 Sandoval19' or 'Betty22 Jeffrey21' or 'Valerie Buckhouse'
Take the following actions:
	move the message to folder '.Cook32 Internal'
	and stop processing more rules on this message
",FALSE,internal\7690003536171499521,FALSE,None,Emails forwarded to Cook32,12,7.69E+18,TRUE,,,,,,,,"""James105 Patrick46"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=3a3bcd4a04f74b5592c0064fa64ef28c-James105] ""Betty12 Sandoval19"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=28bdfcfa3c904530801af2f4d05e21d9-constructio] ""Betty22 Jeffrey21"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=80cb42b43eb34cdcb7efbe33cc47c456-betty22] ""Valerie Buckhouse"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=c2a00d2eff4b4d97bf317d24ee941324-valerie]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,.Cook32 Internal,FALSE,,,FALSE,TRUE,,,internal,TRUE,Unchanged
"If the message:
	the message was received from 'Janet18 Katherine13' or 'Mark Jeffrey21' or 'Ramos24 Kimberly21' or 'Cooper27 Dombrovski' or 'Ruiz18 Benson' or 'Joshua30 Support' or 'Shelly Confair' or 'Karen15 Hemmah' or 'Tyler25 Richard37' or 'Patricia12 Paul37' or 'Parker34 Larry20'or...
Take the following actions:
	move the message to folder '.Jonathan24 Internal'
	and stop processing more rules on this message
",FALSE,internal\7762061130209427457,FALSE,None,Emails forwarded to Jonathan24,13,7.76E+18,TRUE,,,,,,,,"""Janet18 Katherine13"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=d77fca56ee694ed9a33ec6bb48a5b5a1-betty14_83b6] ""Mark Jeffrey21"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=e9a50233823749dc97f888a77140dfc2-tracy] ""Ramos24 Kimberly21"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=5c008bb3b3a446d9b1279df2bcfcc6d3-Ramos24] ""Cooper27 Dombrovski"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=1876d27d68bb45b6b25e5c627b8a3bc9-Joyce39] ""Ruiz18 Benson"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=6254f5955292437181dbb37fe9aaaa20-ruiz18] ""Joshua30 Support"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=3731d65ffdb84703aa8bdb09104647fe-Powell38] ""Shelly Confair"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=7a72432de572411c8e73c38a395ebbba-shelly] ""Karen15 Hemmah"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=3fe80e09334b4fde83303f5d18069e4d-karen15] ""Tyler25 Richard37"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=d912965e58c24b0fb33a90871a12e338-Tyler25] ""Patricia12 Paul37"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=4391a39bc52346e5bb68d1874947b06c-Patricia12] ""Parker34 Larry20"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=1d8948e298f04fce992f2d99e97417be-Parker34] ""Jeni Rue"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=84b6b5480f6c4831bdba08c326525434-Jeni] ""Shirley15 Katherine36"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=be1fb605b6ed4fa09b785675f7b6204a-Shirley15] ""Nancy28 First"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=3cd484eddd854340ac12d2bbecd94ded-nancy28]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,.Jonathan24 Internal,FALSE,,,FALSE,TRUE,,,internal,TRUE,Unchanged
"If the message:
	the message was received from 'MidCountry Bank'
Take the following actions:
	move the message to folder 'Morgan50'
	and stop processing more rules on this message
",TRUE,scott58\16334172810454761473,FALSE,None,MidCountry Bank (1),1,1.63E+19,TRUE,,,,,,,,"""MidCountry Bank"" [SMTP:sanchez27@cruz297.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Morgan50,FALSE,,,FALSE,TRUE,,,scott58,TRUE,Unchanged
"Take the following actions:
	redirect the message to 'Shirley15 Katherine36'
	and stop processing more rules on this message
",FALSE,scott58\6953202248662908929,FALSE,None,Shirley15 Katherine36 (1),2,6.95E+18,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,,FALSE,"""Shirley15 Katherine36"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=be1fb605b6ed4fa09b785675f7b6204a-Shirley15]",,FALSE,TRUE,,,scott58,TRUE,Unchanged
,TRUE,scott58\14211127869966385153,FALSE,None,after the message arrives,3,1.42E+19,FALSE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,,FALSE,,,FALSE,FALSE,,,scott58,TRUE,Unchanged
"Take the following actions:
	redirect the message to 'Shirley15 Katherine36'
	and stop processing more rules on this message
",FALSE,scott58\4927370461240623105,FALSE,None,Shirley15 Katherine36,6,4.93E+18,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,,FALSE,"""Shirley15 Katherine36"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=be1fb605b6ed4fa09b785675f7b6204a-Shirley15]",,FALSE,TRUE,,,scott58,TRUE,Unchanged
"If the message:
	the message was received from 'MidCountry Bank'
Take the following actions:
	move the message to folder 'Morgan50'
	and stop processing more rules on this message
",TRUE,scott58\7467510228544651265,FALSE,None,MidCountry Bank,7,7.47E+18,TRUE,,,,,,,,"""MidCountry Bank"" [SMTP:sanchez27@cruz297.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Morgan50,FALSE,,,FALSE,TRUE,,,scott58,TRUE,Unchanged
"If the message:
	the message was received from 'sanchez27@cruz297.example'
	and the message includes specific words in the subject 'Melissa27'
Take the following actions:
	move the message to folder 'Melissa27 Morgan50'
	and stop processing more rules on this message
",TRUE,scott58\7539567822582579201,FALSE,None,Melissa27 Morgan50,8,7.54E+18,TRUE,,,,,,,,"""sanchez27@cruz297.example"" [SMTP:sanchez27@cruz297.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Melissa27,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Melissa27 Morgan50,FALSE,,,FALSE,TRUE,,,scott58,TRUE,Unchanged
"If the message:
	the message was received from 'Patricia12 Paul37'
Take the following actions:
	move the message to folder 'Inbox'
	and stop processing more rules on this message
",TRUE,scott58\7683683010658435073,FALSE,None,Patricia12 Paul37,9,7.68E+18,TRUE,,,,,,,,"""Patricia12 Paul37"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=4391a39bc52346e5bb68d1874947b06c-Patricia12]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Inbox,FALSE,,,FALSE,TRUE,,,scott58,TRUE,Unchanged
"If the message:
	the message was received from 'Jonathan24 Katherine13'
Take the following actions:
	move the message to folder 'Jonathan24'
	and stop processing more rules on this message
",TRUE,scott58\7755740604696363009,FALSE,None,Jonathan24 Katherine13,10,7.76E+18,TRUE,,,,,,,,"""Jonathan24 Katherine13"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=f0639eda83bb4a368102663cb87772b5-Jonathan24_a9d16f]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Jonathan24,FALSE,,,FALSE,TRUE,,,scott58,TRUE,Unchanged
"If the message:
	the message was received from 'Martinez23 Johnson34'
Take the following actions:
	move the message to folder 'Martinez23'
	and stop processing more rules on this message
",TRUE,scott58\7899855792772218881,FALSE,None,Martinez23 Johnson34,11,7.90E+18,TRUE,,,,,,,,"""Martinez23 Johnson34"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=94b3c8d18f38424e9294aeaeb7374fad-martinez23]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Martinez23,FALSE,,,FALSE,TRUE,,,scott58,TRUE,Unchanged
"If the message:
	the message includes specific words in the subject 'Outgoing Wire Kelly58'
Take the following actions:
	move the message to folder 'Outgoing Wire '
	and stop processing more rules on this message
",TRUE,samuel20\3201742770217680897,FALSE,None,Outgoing Wire Kelly58,1,3.20E+18,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Outgoing Wire Kelly58,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Outgoing Wire ,FALSE,,,FALSE,TRUE,,,samuel20,TRUE,Unchanged
"If the message:
	the message includes specific words in the subject 'Melissa27 Wire Kelly58'
Take the following actions:
	move the message to folder 'Melissa27 Wire'
	and stop processing more rules on this message
",TRUE,samuel20\3273800364255608833,FALSE,None,Melissa27 Wire Kelly58,2,3.27E+18,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Melissa27 Wire Kelly58,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Melissa27 Wire,FALSE,,,FALSE,TRUE,,,samuel20,TRUE,Unchanged
"If the message:
	the message includes specific words in the subject or body 'payoff'
Take the following actions:
	mark the message as Read
	and move the message to folder 'Morales23 History'
	and stop processing more rules on this message
",FALSE,3632a556-2d60-4220-8d26-68c14d38baaf\6924145965926449153,FALSE,None,The Loan Allen35,1,6.92E+18,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,payoff,,,,,,,,,,,,,FALSE,,,,TRUE,,Morales23 History,FALSE,,,FALSE,TRUE,,,3632a556-2d60-4220-8d26-68c14d38baaf,TRUE,Unchanged
"If the message:
	the message was received from 'sanchez27@cruz297.example'
	and the message includes specific words in the subject 'Melissa27 Wire'
Take the following actions:
	mark the message as Read
	and move the message to folder 'Morgan50 - Melissa27'
	and stop processing more rules on this message
",TRUE,9704dd93-e0d1-4d31-8f29-39081c0e50be\7437062586891239425,FALSE,None,Melissa27 Morgan50,1,7.44E+18,TRUE,,,,,,,,"""sanchez27@cruz297.example"" [SMTP:sanchez27@cruz297.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Melissa27 Wire,,,,,,,,,,,,,,,FALSE,,,,TRUE,,Morgan50 - Melissa27,FALSE,,,FALSE,TRUE,,,9704dd93-e0d1-4d31-8f29-39081c0e50be,TRUE,Unchanged
"If the message:
	the message was received from 'sanchez27@cruz297.example'
	and the message includes specific words in the subject 'Outgoing Wire'
Take the following actions:
	mark the message as Read
	and move the message to folder 'Morgan50 - Outgoing'
	and stop processing more rules on this message
",TRUE,9704dd93-e0d1-4d31-8f29-39081c0e50be\7004717022663671809,FALSE,None,Outgoing Morgan50,2,7.00E+18,TRUE,,,,,,,,"""sanchez27@cruz297.example"" [SMTP:sanchez27@cruz297.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Outgoing Wire,,,,,,,,,,,,,,,FALSE,,,,TRUE,,Morgan50 - Outgoing,FALSE,,,FALSE,TRUE,,,9704dd93-e0d1-4d31-8f29-39081c0e50be,TRUE,Unchanged
"If the message:
	the message was received from 'sanchez27@cruz297.example'
	and the message includes specific words in the subject 'Melissa27 Wire'
Take the following actions:
	move the message to folder 'Morgan50'
	and stop processing more rules on this message
",TRUE,Scott59\18273892973231996929,FALSE,None,Wire kelly58,1,1.83E+19,TRUE,,,,,,,,"""sanchez27@cruz297.example"" [SMTP:sanchez27@cruz297.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Melissa27 Wire,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Morgan50,FALSE,,,FALSE,TRUE,,,Scott59,TRUE,Unchanged
"If the message:
	the message was received from 'sanchez27@cruz297.example'
Take the following actions:
	move the message to folder 'Melissa27 Morgan502'
",TRUE,Catherine24\11095660401335992321,FALSE,None,sanchez27@cruz297.example,3,1.11E+19,TRUE,,,,,,,,"""sanchez27@cruz297.example"" [SMTP:sanchez27@cruz297.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Melissa27 Morgan502,FALSE,,,FALSE,FALSE,,,Catherine24,TRUE,Unchanged
"If the message:
	the header of the message contains the words 'Melissa27 Wire' or 'Wire Kelly58 '
Take the following actions:
	move the message to folder 'Morgan50'
Except if the message:
	the message includes specific words in the subject or body 'Donna18'
",TRUE,david30\7052071949140230145,FALSE,None,'Melissa27 Wire' or 'Wire Kelly58 ',1,7.05E+18,TRUE,,,,,,,,,,FALSE,FALSE,,,Melissa27 Wire Wire Kelly58 ,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,,Donna18,,,,,,,,,,,,FALSE,,,,FALSE,,Morgan50,FALSE,,,FALSE,FALSE,,,david30,TRUE,Unchanged
"If the message:
	the message was received from 'sanchez27@cruz297.example'
	and the message includes specific words in the subject 'Outgoing Wire Kelly58'
Take the following actions:
	move the message to folder 'Morgan50'
	and stop processing more rules on this message
",TRUE,Nguyen22\17810612176910548993,FALSE,None,sanchez27@cruz297.example (1),1,1.78E+19,TRUE,,,,,,,,"""sanchez27@cruz297.example"" [SMTP:sanchez27@cruz297.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Outgoing Wire Kelly58,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Morgan50,FALSE,,,FALSE,TRUE,,,Nguyen22,TRUE,Unchanged
"If the message:
	the message was received from 'sanchez27@cruz297.example'
	and the message includes specific words in the subject 'Melissa27 Wire Kelly58'
Take the following actions:
	move the message to folder 'Morgan50'
	and stop processing more rules on this message
",TRUE,Nguyen22\17882669770948476929,FALSE,None,sanchez27@cruz297.example,2,1.79E+19,TRUE,,,,,,,,"""sanchez27@cruz297.example"" [SMTP:sanchez27@cruz297.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Melissa27 Wire Kelly58,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Morgan50,FALSE,,,FALSE,TRUE,,,Nguyen22,TRUE,Unchanged
