"ActivityDateTime","ActivityDisplayName","AdditionalDetails.1.Key","AdditionalDetails.1.Value","AdditionalDetails.1.AdditionalProperties","AdditionalDetails.2.Key","AdditionalDetails.2.Value","AdditionalDetails.2.AdditionalProperties","AdditionalDetails.3.Key","AdditionalDetails.3.Value","AdditionalDetails.3.AdditionalProperties","Category","CorrelationId","Id","InitiatedBy.App.AppId","InitiatedBy.App.DisplayName","InitiatedBy.App.ServicePrincipalId","InitiatedBy.App.ServicePrincipalName","InitiatedBy.App.AdditionalProperties","InitiatedBy.LinkableIdentifiers.DeviceId","InitiatedBy.LinkableIdentifiers.SessionId","InitiatedBy.LinkableIdentifiers.TokenDetails.IssuedAtDateTime","InitiatedBy.LinkableIdentifiers.TokenDetails.UniqueTokenIdentifier","InitiatedBy.LinkableIdentifiers.TokenDetails.AdditionalProperties","InitiatedBy.LinkableIdentifiers.AdditionalProperties","InitiatedBy.User.DisplayName","InitiatedBy.User.HomeTenantId","InitiatedBy.User.HomeTenantName","InitiatedBy.User.IPAddress","InitiatedBy.User.Id","InitiatedBy.User.UserPrincipalName","InitiatedBy.User.AdditionalProperties","InitiatedBy.AdditionalProperties","LoggedByService","OperationType","Result","ResultReason","TargetResources.1.DisplayName","TargetResources.1.GroupType","TargetResources.1.Id","TargetResources.1.ModifiedProperties.1.DisplayName","TargetResources.1.ModifiedProperties.1.NewValue","TargetResources.1.ModifiedProperties.1.OldValue","TargetResources.1.ModifiedProperties.1.AdditionalProperties","TargetResources.1.ModifiedProperties.2.DisplayName","TargetResources.1.ModifiedProperties.2.NewValue","TargetResources.1.ModifiedProperties.2.OldValue","TargetResources.1.ModifiedProperties.2.AdditionalProperties","TargetResources.1.ModifiedProperties.3.DisplayName","TargetResources.1.ModifiedProperties.3.NewValue","TargetResources.1.ModifiedProperties.3.OldValue","TargetResources.1.ModifiedProperties.3.AdditionalProperties","TargetResources.1.ModifiedProperties.4.DisplayName","TargetResources.1.ModifiedProperties.4.NewValue","TargetResources.1.ModifiedProperties.4.OldValue","TargetResources.1.ModifiedProperties.4.AdditionalProperties","TargetResources.1.ModifiedProperties.5.DisplayName","TargetResources.1.ModifiedProperties.5.NewValue","TargetResources.1.ModifiedProperties.5.OldValue","TargetResources.1.ModifiedProperties.5.AdditionalProperties","TargetResources.1.ModifiedProperties.6.DisplayName","TargetResources.1.ModifiedProperties.6.NewValue","TargetResources.1.ModifiedProperties.6.OldValue","TargetResources.1.ModifiedProperties.6.AdditionalProperties","TargetResources.1.ModifiedProperties.7.DisplayName","TargetResources.1.ModifiedProperties.7.NewValue","TargetResources.1.ModifiedProperties.7.OldValue","TargetResources.1.ModifiedProperties.7.AdditionalProperties","TargetResources.1.Type","TargetResources.1.UserPrincipalName","TargetResources.1.AdditionalProperties","UserAgent","AdditionalProperties"
"2026-07-22 03:06:59","User registered security info","TransactionId","00665757-3f23-5503-a620-e7886ca61cdc",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","1d032c60-75ba-4bd3-bf47-c929d767dc82","Authentication Methods_1d032c60-75ba-4bd3-bf47-c929d767dc82_S930D_117784987",,,,,,,,,,,,"Johanna Lorenz",,,"47.152.78.88","877cf08d-68bf-4fbc-beb1-d46c26092f40","JohannaL@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered Authenticator App with Code","Johanna Lorenz",,"877cf08d-68bf-4fbc-beb1-d46c26092f40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","JohannaL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:06:58","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","2ab40965-28a1-4309-8f79-4d435b7bb200","Authentication Methods_2ab40965-28a1-4309-8f79-4d435b7bb200_0EGXU_109235128","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Johanna Lorenz",,,"172.179.190.162","877cf08d-68bf-4fbc-beb1-d46c26092f40","JohannaL@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Johanna Lorenz",,"877cf08d-68bf-4fbc-beb1-d46c26092f40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","JohannaL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:06:58","Update user","UserType","Member",,,,,,,,"UserManagement","1ee3a97d-9b6c-409f-bedb-03bb92661988","Directory_1ee3a97d-9b6c-409f-bedb-03bb92661988_TZS2J_77728542",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"877cf08d-68bf-4fbc-beb1-d46c26092f40","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","JohannaL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:06:58","POST UserAuthMethod.SoftwareOathProofupRegistration",,,,,,,,,,"PolicyManagement","9f9ce8bb-d3bf-4313-86cf-851cf21575fc","Authentication Methods_9f9ce8bb-d3bf-4313-86cf-851cf21575fc_8QH0L_175495555",,,,,,,,,,,,"Johanna Lorenz",,,"172.179.190.162",,"JohannaL@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","NoContent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"2026-07-22 03:06:58","Update user","UserType","Member",,,,,,,,"UserManagement","8596a43d-fa98-4ffa-8722-bc52e47b213c","Directory_8596a43d-fa98-4ffa-8722-bc52e47b213c_QGB3Z_119760793",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"877cf08d-68bf-4fbc-beb1-d46c26092f40","StrongAuthenticationMethod","[{""MethodType"":7,""Default"":true}]","[]",,"Included Updated Properties","""StrongAuthenticationMethod""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","JohannaL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:06:57","Update user","UserType","Member",,,,,,,,"UserManagement","fa7a2af2-f0f5-4818-8cea-2bcf22cd0f75","Directory_fa7a2af2-f0f5-4818-8cea-2bcf22cd0f75_CW138_29622437",,"Azure MFA StrongAuthenticationService","bcf40703-6d7d-428e-9e5d-de41dc403927",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"877cf08d-68bf-4fbc-beb1-d46c26092f40","StrongAuthenticationPhoneAppDetail","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""00000000-0000-0000-0000-000000000000"",""Id"":""3b8fafe0-968d-4440-bbbf-3738c586f994"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2026-07-22T03:06:56.8235093Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20355,""SecuredKeyId"":7}]","[]",,"Included Updated Properties","""StrongAuthenticationPhoneAppDetail""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","JohannaL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:06:44","User started security info registration","TransactionId","00665757-3f23-5503-a620-e7886ca61cdc",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","8ebd2b76-4506-4140-b45b-539fc26e7515","Authentication Methods_8ebd2b76-4506-4140-b45b-539fc26e7515_4RM5T_117779645",,,,,,,,,,,,"Johanna Lorenz",,,"47.152.78.88","877cf08d-68bf-4fbc-beb1-d46c26092f40","JohannaL@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User started the registration for Authenticator App with Code","Johanna Lorenz",,"877cf08d-68bf-4fbc-beb1-d46c26092f40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","JohannaL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:05:03","Add app role assignment grant to user","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"UserManagement","3df692a8-494e-4f67-9be7-3af53bdce2d2","Directory_3df692a8-494e-4f67-9be7-3af53bdce2d2_BL7ZT_3973665",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","555efafb-9987-4801-a960-9c0f0ed52894","IsaiahL@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","AppRole.Id","""00000000-0000-0000-0000-000000000000""",,,"AppRole.Value","""""",,,"AppRole.DisplayName","""""",,,"AppRoleAssignment.CreatedDateTime","""2026-07-22T03:05:03.2720256Z""",,,"AppRoleAssignment.LastModifiedDateTime","""2026-07-22T03:05:03.2720256Z""",,,"User.ObjectID","""555efafb-9987-4801-a960-9c0f0ed52894""",,,"User.UPN","""IsaiahL@854jpt.onmicrosoft.com""",,,"ServicePrincipal",,,"",
"2026-07-22 03:05:03","Consent to application","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","3df692a8-494e-4f67-9be7-3af53bdce2d2","Directory_3df692a8-494e-4f67-9be7-3af53bdce2d2_BL7ZT_3973671",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","555efafb-9987-4801-a960-9c0f0ed52894","IsaiahL@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","ConsentContext.IsAdminConsent","""False""",,,"ConsentContext.IsAppOnly","""False""",,,"ConsentContext.OnBehalfOfAll","""False""",,,"ConsentContext.Tags","""WindowsAzureActiveDirectoryIntegratedApp""",,,"ConsentAction.Permissions","""[] => [[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K_7-l5Vh5kBSKlgnA8O1SiU, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: 555efafb-9987-4801-a960-9c0f0ed52894, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]]; """,,,,,,,,,,,"ServicePrincipal",,,"",
"2026-07-22 03:05:03","Add delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","3df692a8-494e-4f67-9be7-3af53bdce2d2","Directory_3df692a8-494e-4f67-9be7-3af53bdce2d2_BL7ZT_3973595",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","555efafb-9987-4801-a960-9c0f0ed52894","IsaiahL@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,,"DelegatedPermissionGrant.ConsentType","""Principal""",,,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:04:59","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","550aca82-8c23-4e73-8e79-bc2d0b66dcef","Authentication Methods_550aca82-8c23-4e73-8e79-bc2d0b66dcef_WQHOE_68477758","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Isaiah Langer",,,"172.179.190.167","555efafb-9987-4801-a960-9c0f0ed52894","IsaiahL@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Isaiah Langer",,"555efafb-9987-4801-a960-9c0f0ed52894",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","IsaiahL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:04:59","Update user","UserType","Member",,,,,,,,"UserManagement","5f6b2702-1c5b-45d3-9ce4-998952319578","Directory_5f6b2702-1c5b-45d3-9ce4-998952319578_1YIY6_48113306",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"555efafb-9987-4801-a960-9c0f0ed52894","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","IsaiahL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:04:59","User registered all required security info","InitiatedBy","NotAgentic",,"PerformedBy","{""AppId"":""0000000c-0000-0000-c000-000000000000"",""AgentType"":0,""BlueprintId"":null}",,,,,"UserManagement","877fa628-706c-40bc-85ff-22c136070052","Authentication Methods_877fa628-706c-40bc-85ff-22c136070052_P29ZE_117095228",,,,,,,,,,,,"Isaiah Langer",,,"47.152.78.88","555efafb-9987-4801-a960-9c0f0ed52894","IsaiahL@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered all required security info","Isaiah Langer",,"555efafb-9987-4801-a960-9c0f0ed52894",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","IsaiahL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:04:56","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","cdd8cde7-7e39-48e5-8c41-d11d180d21ea","Authentication Methods_cdd8cde7-7e39-48e5-8c41-d11d180d21ea_4VT4T_148205300","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Isaiah Langer",,,"172.179.190.161","555efafb-9987-4801-a960-9c0f0ed52894","IsaiahL@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Isaiah Langer",,"555efafb-9987-4801-a960-9c0f0ed52894",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","IsaiahL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:04:56","User registered security info","TransactionId","00877757-333f-2355-0351-7e4b89a9d2da",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","56ce72ea-f64a-43a8-80f0-dfe4412896f0","Authentication Methods_56ce72ea-f64a-43a8-80f0-dfe4412896f0_NN80O_116698790",,,,,,,,,,,,"Isaiah Langer",,,"47.152.78.88","555efafb-9987-4801-a960-9c0f0ed52894","IsaiahL@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered Authenticator App with Code","Isaiah Langer",,"555efafb-9987-4801-a960-9c0f0ed52894",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","IsaiahL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:04:55","Update user","UserType","Member",,,,,,,,"UserManagement","e929ddd4-650b-49bb-ac45-9bca49e3de33","Directory_e929ddd4-650b-49bb-ac45-9bca49e3de33_W1QRS_35821102",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"555efafb-9987-4801-a960-9c0f0ed52894","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","IsaiahL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:04:55","POST UserAuthMethod.SoftwareOathProofupRegistration",,,,,,,,,,"PolicyManagement","cb6a6721-4f72-49df-8973-5e349518fa71","Authentication Methods_cb6a6721-4f72-49df-8973-5e349518fa71_NWAR3_149745350",,,,,,,,,,,,"Isaiah Langer",,,"172.179.190.161",,"IsaiahL@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","NoContent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"2026-07-22 03:04:54","Update user","UserType","Member",,,,,,,,"UserManagement","0f6a996c-9336-45b0-a246-13d60d68cd2a","Directory_0f6a996c-9336-45b0-a246-13d60d68cd2a_0AOAC_8158091",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"555efafb-9987-4801-a960-9c0f0ed52894","StrongAuthenticationMethod","[{""MethodType"":7,""Default"":true}]","[]",,"Included Updated Properties","""StrongAuthenticationMethod""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","IsaiahL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:04:54","Update user","UserType","Member",,,,,,,,"UserManagement","f58194ec-8985-41c5-8c88-c333aaf62d6e","Directory_f58194ec-8985-41c5-8c88-c333aaf62d6e_DWORZ_82144059",,"Azure MFA StrongAuthenticationService","bcf40703-6d7d-428e-9e5d-de41dc403927",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"555efafb-9987-4801-a960-9c0f0ed52894","StrongAuthenticationPhoneAppDetail","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""00000000-0000-0000-0000-000000000000"",""Id"":""2013051b-81c7-407a-9232-b0b94cd0c81c"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2026-07-22T03:04:54.1241522Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20355,""SecuredKeyId"":7}]","[]",,"Included Updated Properties","""StrongAuthenticationPhoneAppDetail""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","IsaiahL@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:04:52","User started security info registration","TransactionId","00877757-333f-2355-0351-7e4b89a9d2da",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","86e06ba0-47ae-4438-bafe-79b9eb625108","Authentication Methods_86e06ba0-47ae-4438-bafe-79b9eb625108_0YSS3_117738806",,,,,,,,,,,,"Isaiah Langer",,,"47.152.78.88","555efafb-9987-4801-a960-9c0f0ed52894","IsaiahL@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User started the registration for Authenticator App with Code","Isaiah Langer",,"555efafb-9987-4801-a960-9c0f0ed52894",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","IsaiahL@854jpt.onmicrosoft.com",,"",
"2026-07-21 22:22:50","Consent to application","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","81d781f7-a53a-44b5-8ece-e61a0b7fec2f","Directory_81d781f7-a53a-44b5-8ece-e61a0b7fec2f_IWT8Z_49767239",,,,,,,,,,,,"Azure ESTS Service",,,"172.182.165.172","ae5f28c3-0f3a-4e8a-a456-0380be54c4cd","HenriettaM@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","ConsentContext.IsAdminConsent","""False""",,,"ConsentContext.IsAppOnly","""False""",,,"ConsentContext.OnBehalfOfAll","""False""",,,"ConsentContext.Tags","""WindowsAzureActiveDirectoryIntegratedApp""",,,"ConsentAction.Permissions","""[] => [[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K_DKF-uOg-KTqRWA4C-VMTN, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: ae5f28c3-0f3a-4e8a-a456-0380be54c4cd, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]]; """,,,,,,,,,,,"ServicePrincipal",,,"",
"2026-07-21 22:22:50","Add app role assignment grant to user","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"UserManagement","81d781f7-a53a-44b5-8ece-e61a0b7fec2f","Directory_81d781f7-a53a-44b5-8ece-e61a0b7fec2f_IWT8Z_49767233",,,,,,,,,,,,"Azure ESTS Service",,,"172.182.165.172","ae5f28c3-0f3a-4e8a-a456-0380be54c4cd","HenriettaM@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","AppRole.Id","""00000000-0000-0000-0000-000000000000""",,,"AppRole.Value","""""",,,"AppRole.DisplayName","""""",,,"AppRoleAssignment.CreatedDateTime","""2026-07-21T22:22:49.8576761Z""",,,"AppRoleAssignment.LastModifiedDateTime","""2026-07-21T22:22:49.8576761Z""",,,"User.ObjectID","""ae5f28c3-0f3a-4e8a-a456-0380be54c4cd""",,,"User.UPN","""HenriettaM@854jpt.onmicrosoft.com""",,,"ServicePrincipal",,,"",
"2026-07-21 22:22:49","Add delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","81d781f7-a53a-44b5-8ece-e61a0b7fec2f","Directory_81d781f7-a53a-44b5-8ece-e61a0b7fec2f_IWT8Z_49767149",,,,,,,,,,,,"Azure ESTS Service",,,"172.182.165.172","ae5f28c3-0f3a-4e8a-a456-0380be54c4cd","HenriettaM@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,,"DelegatedPermissionGrant.ConsentType","""Principal""",,,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-21 22:22:46","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","c382eb04-877f-4281-be54-1ffbf377881a","Authentication Methods_c382eb04-877f-4281-be54-1ffbf377881a_510AL_15954331","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Henrietta Mueller",,,"172.179.190.167","ae5f28c3-0f3a-4e8a-a456-0380be54c4cd","HenriettaM@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Henrietta Mueller",,"ae5f28c3-0f3a-4e8a-a456-0380be54c4cd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","HenriettaM@854jpt.onmicrosoft.com",,"",
"2026-07-21 22:22:46","Update user","UserType","Member",,,,,,,,"UserManagement","2eb40223-1307-44e4-89ce-eafcf5a821b5","Directory_2eb40223-1307-44e4-89ce-eafcf5a821b5_VA60N_2089006",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"ae5f28c3-0f3a-4e8a-a456-0380be54c4cd","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","HenriettaM@854jpt.onmicrosoft.com",,"",
"2026-07-21 22:22:46","User registered all required security info","InitiatedBy","NotAgentic",,"PerformedBy","{""AppId"":""0000000c-0000-0000-c000-000000000000"",""AgentType"":0,""BlueprintId"":null}",,,,,"UserManagement","3512dc42-165b-4554-b99a-e03551b5d7f6","Authentication Methods_3512dc42-165b-4554-b99a-e03551b5d7f6_9L0MU_106684605",,,,,,,,,,,,"Henrietta Mueller",,,"47.152.78.88","ae5f28c3-0f3a-4e8a-a456-0380be54c4cd","HenriettaM@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered all required security info","Henrietta Mueller",,"ae5f28c3-0f3a-4e8a-a456-0380be54c4cd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","HenriettaM@854jpt.onmicrosoft.com",,"",
"2026-07-21 22:22:39","User registered security info","TransactionId","0186e637-573f-2355-079a-3a031637f448",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","04980406-9ca1-464b-b4d6-17a9b4226f20","Authentication Methods_04980406-9ca1-464b-b4d6-17a9b4226f20_SITFI_107641869",,,,,,,,,,,,"Henrietta Mueller",,,"47.152.78.88","ae5f28c3-0f3a-4e8a-a456-0380be54c4cd","HenriettaM@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered Authenticator App with Code","Henrietta Mueller",,"ae5f28c3-0f3a-4e8a-a456-0380be54c4cd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","HenriettaM@854jpt.onmicrosoft.com",,"",
"2026-07-21 22:22:38","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","c9826887-6000-498d-9782-25fd0383f4bc","Authentication Methods_c9826887-6000-498d-9782-25fd0383f4bc_C8XK5_113994750","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Henrietta Mueller",,,"172.179.190.166","ae5f28c3-0f3a-4e8a-a456-0380be54c4cd","HenriettaM@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Henrietta Mueller",,"ae5f28c3-0f3a-4e8a-a456-0380be54c4cd",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","HenriettaM@854jpt.onmicrosoft.com",,"",
"2026-07-21 22:22:38","Update user","UserType","Member",,,,,,,,"UserManagement","4eca4554-96ad-42e0-8cfb-b94eceb14d0a","Directory_4eca4554-96ad-42e0-8cfb-b94eceb14d0a_TNY66_42160517",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"ae5f28c3-0f3a-4e8a-a456-0380be54c4cd","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","HenriettaM@854jpt.onmicrosoft.com",,"",
"2026-07-21 22:22:37","POST UserAuthMethod.SoftwareOathProofupRegistration",,,,,,,,,,"PolicyManagement","aa289b4d-ab65-4c38-9783-b946ced05fa0","Authentication Methods_aa289b4d-ab65-4c38-9783-b946ced05fa0_JVP8Y_189902422",,,,,,,,,,,,"Henrietta Mueller",,,"172.179.190.166",,"HenriettaM@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","NoContent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
