"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","IPaddressFrequency","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID","IP_Country_geolite2local","IP_Region_geolite2local","IP_City_geolite2local","IP_ISP_geolite2local","IP_Org_geolite2local","IP_Type_geolite2local","IP_Score_geolite2local","IP_ASN_geolite2local","IP_Range_geolite2local","IP_Country_ipapiis","IP_Region_ipapiis","IP_City_ipapiis","IP_ISP_ipapiis","IP_Org_ipapiis","IP_Type_ipapiis","IP_Score_ipapiis","IP_ASN_ipapiis","IP_Range_ipapiis","IP_Country_scamalytics","IP_Region_scamalytics","IP_City_scamalytics","IP_ISP_scamalytics","IP_Org_scamalytics","IP_Type_scamalytics","IP_Score_scamalytics","IP_ASN_scamalytics","IP_Range_scamalytics","IP_Country_findipnet","IP_Region_findipnet","IP_City_findipnet","IP_ISP_findipnet","IP_Org_findipnet","IP_Type_findipnet","IP_Score_findipnet","IP_ASN_findipnet","IP_Range_findipnet"
"2025-12-13T13:50:25Z","2025-12-13","13:50:25","Kathleen2 Green2","kenneth2@consolidatedmsgr.com","2600:6c44:1a7f:4f65:b922:fba8:be04:20a2","2","Riverton"," Highland Region"," US","Interrupted","50140","member","Myers3 authentication","Success","none","External Application 12","e83c0c8a-c512-49c7-8b28-0dc82272c710","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 Mitchell/5.1.3.5 (win)","FALSE","FALSE","","81","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","","","kenneth2@consolidatedmsgr.com","83354882-26f5-4375-8f4f-064da2df478a","none","n3viSi6X-kamlf8LCqkkAA","none","none","unbound","1002","1cbe7183-79e0-4f2c-83fb-6a86873ba080","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","","AS20115","2600:6c44:1340:17c4::-2600:6c44:1b00:a69:ffff:ffff:ffff:ffff","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","2600:6c44::/32","","","","","","","2","","","US","Wisconsin, Dane","Monona","Charter Communications LLC","Spectrum","business","","",""
"2025-12-13T13:26:52Z","2025-12-13","13:26:52","Johnson Benjamin2","rachel@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Not Applied","primaryRefreshToken","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Mobile Apps and Desktop clients","bbf82652-6dbe-464c-8c29-484ca91e23a5","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","85","MFA not required during Windows broker logon flow","","","","6cb451c8-1ab3-4ac7-82bd-e015a1183d0d","none","tsvmZjF9RUaqn0pp1ghaAA","none","none","bound","","8e11ac79-4db7-41f3-82da-a2cdf250da61","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-13T13:02:45Z","2025-12-13","13:02:45","Ortiz Roberts4","aaron@consolidatedmsgr.com","70.97.229.236","13","Millbrook"," Valley District"," US","Failure","50057","member","Single-factor authentication","Not Applied","none","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","The user account is disabled.","Mobile Apps and Desktop clients","b6e471b4-830e-4a6a-84ce-40335fe968b1","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","70","https://learn.microsoft.com/troubleshoot/azure/entra/entra-id/app-ronald2/error-code-aadsts50057-user-account-is-disabled","","","","","none","wO_qck-kRUWCz3056x51AA","none","none","unbound","","8c5df95f-0263-491f-8e83-2dca9d1449ce","US","Minnesota","Prior Lake","Nuvera","Nuvera","","","AS23465","70.97.209.87-70.97.236.165","US","Minnesota","Prior Lake","Nuvera","Nuvera","","0.0003 (Very Low)","23465","70.97.192.0/18","","","","","","","7","","","US","Minnesota, Scott","Shakopee","Nuvera","Nuvera","business","","",""
"2025-12-12T23:02:18Z","2025-12-12","23:02:18","Brenda5 Kevin6","patricia2@consolidatedmsgr.com","2605:6400:c077:bd7d:ef7d:9edc:8d45:5fb4","1","Ashford 3"," Coastal Region 2"," LU","Failure","50126","member","Single-factor authentication","Not Applied","none","Microsoft Azure CLI","04b07795-8ddb-461a-bbee-02f9e1bf7b46","Azure Joan4 Manager","27f79bd9-745a-4132-8401-c41915a23648","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","","","node-fetch","FALSE","FALSE","","117","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","patricia2@consolidatedmsgr.com","","none","jXay8tfUX0yiy0aK7ehbAA","none","none","unbound","","c9a71a2a-5ec0-4203-8654-03e120a52012","LU","Luxembourg","Luxembourg","FranTech Solutions","FranTech Solutions","","","AS53667","2605:6400:4000::-2605:6400:ffff:ffff:ffff:ffff:ffff:ffff","LU","Luxembourg","Luxembourg","FranTech Solutions","FranTech Solutions","""is_datacenter""","0.1176 (High)","53667","2605:6400:c000::/34","","","","","","","26","","","LU","Mersch, Bissen","Bissen","FranTech Solutions","FranTech Solutions","hosting","","",""
"2025-12-12T22:25:08Z","2025-12-12","22:25:08","Jason Kevin6","reyes@consolidatedmsgr.com","166.181.85.21","8","Newbury"," Lowland Region 2"," US","Interrupted","50072","member","Myers3 authentication","Failure","none","My Signins","59e4b826-5ac5-4e8b-8722-2ecedd194bea","Samuel4 Stewart4","00000003-0000-0000-c000-000000000000","Due to a christina white made by your administrator, or because you moved to a new location, you must enroll in multi-factor authentication to access '{identifier}'.","Browser","","Chrome Mobile iOS 142.0.7444","Ios 26.0.1","Mozilla/5.0 (iPhone; CPU iPhone OS 26_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1","FALSE","FALSE","","106","The user was presented options to provide rivera options so that they can do MFA.","","","","e946ca2f-034c-4e01-8a4a-46bb73f62d6f","none","ckephC1b6ES1pECb-UEHAA","none","none","unbound","1002","927878d5-dcde-4fbd-8782-44e48e1a22e5","US","Wisconsin","","""T-Mobile USA, Inc.""","""T-Mobile USA, Inc.""","","","AS6614","166.181.0.0-166.181.159.255","US","Illinois","Chicago","T-Mobile USA, Inc.","T-Mobile USA, Inc.","""is_mobile""","0 (Very Low)","6614","166.181.85.0/24","","","","","","","0","","","US","Iowa, Wapello","Ottumwa","T-Mobile USA, Inc.","T-Mobile USA, Inc.","cellular","","",""
"2025-12-12T22:25:00Z","2025-12-12","22:25:00","Jason Kevin6","reyes@consolidatedmsgr.com","166.181.85.21","8","Newbury"," Lowland Region 2"," US","Interrupted","50072","member","Myers3 authentication","Failure","primaryRefreshToken","Microsoft Authenticator App","ae6d8f95-3e3f-4536-8b15-b59aac8c8306","Samuel4 Stewart4","00000003-0000-0000-c000-000000000000","Due to a christina white made by your administrator, or because you moved to a new location, you must enroll in multi-factor authentication to access '{identifier}'.","Mobile Apps and Desktop clients","","Mobile Safari 18.7","Ios 26.0.1","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","FALSE","FALSE","","173","The user was presented options to provide rivera options so that they can do MFA.","","","","8ec71c47-8344-4354-86a0-6a3ab92b15c0","none","cEUWt9BT7Em3doazUcFxAA","none","none","unbound","1002","9426aa81-6694-42f6-84f2-5b2813326ff9","US","Wisconsin","","""T-Mobile USA, Inc.""","""T-Mobile USA, Inc.""","","","AS6614","166.181.0.0-166.181.159.255","US","Illinois","Chicago","T-Mobile USA, Inc.","T-Mobile USA, Inc.","""is_mobile""","0 (Very Low)","6614","166.181.85.0/24","","","","","","","0","","","US","Iowa, Wapello","Ottumwa","T-Mobile USA, Inc.","T-Mobile USA, Inc.","cellular","","",""
"2025-12-12T22:22:21Z","2025-12-12","22:22:21","Jason Kevin6","reyes@consolidatedmsgr.com","166.181.85.21","8","Newbury"," Lowland Region 2"," US","Interrupted","50072","member","Myers3 authentication","Failure","none","My Signins","59e4b826-5ac5-4e8b-8722-2ecedd194bea","Samuel4 Stewart4","00000003-0000-0000-c000-000000000000","Due to a christina white made by your administrator, or because you moved to a new location, you must enroll in multi-factor authentication to access '{identifier}'.","Browser","","Chrome Mobile iOS 142.0.7444","Ios 26.0.1","Mozilla/5.0 (iPhone; CPU iPhone OS 26_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/142.0.7444.128 Mobile/15E148 Safari/604.1","FALSE","FALSE","","199","The user was presented options to provide rivera options so that they can do MFA.","","","reyes@consolidatedmsgr.com","e946ca2f-034c-4e01-8a4a-46bb73f62d6f","none","2vsmt-qPY0inE4i5kDhDAA","none","none","unbound","1002","63cf992d-338a-4ac1-886d-4ef220b8b871","US","Wisconsin","","""T-Mobile USA, Inc.""","""T-Mobile USA, Inc.""","","","AS6614","166.181.0.0-166.181.159.255","US","Illinois","Chicago","T-Mobile USA, Inc.","T-Mobile USA, Inc.","""is_mobile""","0 (Very Low)","6614","166.181.85.0/24","","","","","","","0","","","US","Iowa, Wapello","Ottumwa","T-Mobile USA, Inc.","T-Mobile USA, Inc.","cellular","","",""
"2025-12-12T22:21:22Z","2025-12-12","22:21:22","Jason Kevin6","reyes@consolidatedmsgr.com","166.181.85.21","8","Newbury"," Lowland Region 2"," US","Interrupted","50072","member","Myers3 authentication","Failure","primaryRefreshToken","Microsoft Authenticator App","ae6d8f95-3e3f-4536-8b15-b59aac8c8306","Samuel4 Stewart4","00000003-0000-0000-c000-000000000000","Due to a christina white made by your administrator, or because you moved to a new location, you must enroll in multi-factor authentication to access '{identifier}'.","Mobile Apps and Desktop clients","","Mobile Safari 18.7","Ios 26.0.1","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","FALSE","FALSE","","111","The user was presented options to provide rivera options so that they can do MFA.","","","","8ec71c47-8344-4354-86a0-6a3ab92b15c0","none","elPOWr4LREeUPB0e0ndXAA","none","none","unbound","1002","a45f7f4c-06fb-438b-8ca6-596a2cddd091","US","Wisconsin","","""T-Mobile USA, Inc.""","""T-Mobile USA, Inc.""","","","AS6614","166.181.0.0-166.181.159.255","US","Illinois","Chicago","T-Mobile USA, Inc.","T-Mobile USA, Inc.","""is_mobile""","0 (Very Low)","6614","166.181.85.0/24","","","","","","","0","","","US","Iowa, Wapello","Ottumwa","T-Mobile USA, Inc.","T-Mobile USA, Inc.","cellular","","",""
"2025-12-12T22:21:20Z","2025-12-12","22:21:20","Jason Kevin6","reyes@consolidatedmsgr.com","166.181.85.21","8","Newbury"," Lowland Region 2"," US","Success","","member","Single-factor authentication","Not Applied","none","Microsoft Authentication Broker","29d9ed98-a469-4536-ade2-f981bc1d605e","","9e4d1eb5-a163-46dd-82a2-4faec12b4a6b","Other.","Mobile Apps and Desktop clients","","Mobile Safari 18.7","Ios 26.0.1","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","FALSE","FALSE","","70","","","","reyes@consolidatedmsgr.com","8ec71c47-8344-4354-86a0-6a3ab92b15c0","none","kic4x5sMrk-Pmjn6-TcVAA","none","none","unbound","1002","a45f7f4c-06fb-438b-8ca6-596a2cddd091","US","Wisconsin","","""T-Mobile USA, Inc.""","""T-Mobile USA, Inc.""","","","AS6614","166.181.0.0-166.181.159.255","US","Illinois","Chicago","T-Mobile USA, Inc.","T-Mobile USA, Inc.","""is_mobile""","0 (Very Low)","6614","166.181.85.0/24","","","","","","","0","","","US","Iowa, Wapello","Ottumwa","T-Mobile USA, Inc.","T-Mobile USA, Inc.","cellular","","",""
"2025-12-12T22:19:56Z","2025-12-12","22:19:56","Jason Kevin6","reyes@consolidatedmsgr.com","166.181.85.21","8","Newbury"," Lowland Region 2"," US","Interrupted","50055","member","Single-factor authentication","Not Applied","none","Microsoft Authentication Broker","29d9ed98-a469-4536-ade2-f981bc1d605e","","9e4d1eb5-a163-46dd-82a2-4faec12b4a6b","The password is expired.","Mobile Apps and Desktop clients","","Mobile Safari 18.7","Ios 26.0.1","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","FALSE","FALSE","","265","The user's password is expired, and therefore their login or session was ended. They will be offered the opportunity to pamela3 it, or may ask an admin to pamela3 it via https://learn.microsoft.com/entra/fundamentals/users-pamela3-password-azure-portal","","","reyes@consolidatedmsgr.com","564c105b-e584-477a-8bf9-4f9f7e2af6ba","none","EVwGzKyrL0aEY3NKd4YYAA","none","none","unbound","1002","a45f7f4c-06fb-438b-8ca6-596a2cddd091","US","Wisconsin","","""T-Mobile USA, Inc.""","""T-Mobile USA, Inc.""","","","AS6614","166.181.0.0-166.181.159.255","US","Illinois","Chicago","T-Mobile USA, Inc.","T-Mobile USA, Inc.","""is_mobile""","0 (Very Low)","6614","166.181.85.0/24","","","","","","","0","","","US","Iowa, Wapello","Ottumwa","T-Mobile USA, Inc.","T-Mobile USA, Inc.","cellular","","",""
"2025-12-12T22:19:44Z","2025-12-12","22:19:44","Jason Kevin6","reyes@consolidatedmsgr.com","166.181.85.21","8","Newbury"," Lowland Region 2"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","Microsoft Authentication Broker","29d9ed98-a469-4536-ade2-f981bc1d605e","","9e4d1eb5-a163-46dd-82a2-4faec12b4a6b","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Mobile Safari 18.7","Ios 26.0.1","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","FALSE","FALSE","","189","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","reyes@consolidatedmsgr.com","","none","kic4x5sMrk-Pmjn65C4VAA","none","none","unbound","","a45f7f4c-06fb-438b-8ca6-596a2cddd091","US","Wisconsin","","""T-Mobile USA, Inc.""","""T-Mobile USA, Inc.""","","","AS6614","166.181.0.0-166.181.159.255","US","Illinois","Chicago","T-Mobile USA, Inc.","T-Mobile USA, Inc.","""is_mobile""","0 (Very Low)","6614","166.181.85.0/24","","","","","","","0","","","US","Iowa, Wapello","Ottumwa","T-Mobile USA, Inc.","T-Mobile USA, Inc.","cellular","","",""
"2025-12-12T22:19:12Z","2025-12-12","22:19:12","Jason Kevin6","reyes@consolidatedmsgr.com","166.181.85.21","8","Newbury"," Lowland Region 2"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","Microsoft Authentication Broker","29d9ed98-a469-4536-ade2-f981bc1d605e","","9e4d1eb5-a163-46dd-82a2-4faec12b4a6b","Error validating credentials due to invalid username or password.","Mobile Apps and Desktop clients","","Mobile Safari 18.7","Ios 26.0.1","Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148","FALSE","FALSE","","166","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","reyes@consolidatedmsgr.com","","none","X5X8eOrL2Eej2qLBtoxXAA","none","none","unbound","","a45f7f4c-06fb-438b-8ca6-596a2cddd091","US","Wisconsin","","""T-Mobile USA, Inc.""","""T-Mobile USA, Inc.""","","","AS6614","166.181.0.0-166.181.159.255","US","Illinois","Chicago","T-Mobile USA, Inc.","T-Mobile USA, Inc.","""is_mobile""","0 (Very Low)","6614","166.181.85.0/24","","","","","","","0","","","US","Iowa, Wapello","Ottumwa","T-Mobile USA, Inc.","T-Mobile USA, Inc.","cellular","","",""
"2025-12-12T20:24:40Z","2025-12-12","20:24:40","Kathleen2 Green2","kenneth2@consolidatedmsgr.com","2600:6c44:1a7f:f053:43b0:c1ea:4db3:1f8e","2","Riverton"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","External Application 12","e83c0c8a-c512-49c7-8b28-0dc82272c710","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 Mitchell/5.1.3.5 (win)","FALSE","FALSE","","70","MFA requirement satisfied by claim in the token","","","kenneth2@consolidatedmsgr.com","86c6e6de-fc03-4828-820f-eccdb41dd184","none","eiaL-p1dnUC80ek2dOtXAA","none","none","unbound","1002","a73d9f9e-ca82-486f-8005-fc7ab3e64ffb","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","","AS20115","2600:6c44:1340:17c4::-2600:6c44:1b00:a69:ffff:ffff:ffff:ffff","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","2600:6c44::/32","","","","","","","2","","","US","Wisconsin, Dane","Monona","Charter Communications LLC","Spectrum","business","","",""
"2025-12-12T20:24:38Z","2025-12-12","20:24:38","Kathleen2 Green2","kenneth2@consolidatedmsgr.com","2600:6c44:1a7f:f053:43b0:c1ea:4db3:1f8e","2","Riverton"," Highland Region"," US","Interrupted","50140","member","Myers3 authentication","Success","none","External Application 12","e83c0c8a-c512-49c7-8b28-0dc82272c710","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 Mitchell/5.1.3.5 (win)","FALSE","FALSE","","94","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","","","kenneth2@consolidatedmsgr.com","14eb21e6-78de-4941-8301-31acba125277","none","iPFas9xby0KROQwaUCUUAA","none","none","unbound","1002","a73d9f9e-ca82-486f-8005-fc7ab3e64ffb","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","","AS20115","2600:6c44:1340:17c4::-2600:6c44:1b00:a69:ffff:ffff:ffff:ffff","US","Wisconsin","Madison","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","2600:6c44::/32","","","","","","","2","","","US","Wisconsin, Dane","Monona","Charter Communications LLC","Spectrum","business","","",""
"2025-12-12T19:54:36Z","2025-12-12","19:54:36","Clark Myers2","gutierrez2@consolidatedmsgr.com","50.230.231.79","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","primaryRefreshToken","External Application 23","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","Samuel4 Sandra4 Mendoza3","5e1d930b-6760-4d12-83c1-d89d3e8dc1a1","Other.","Browser","54bc0b42-d869-4e81-8371-f0a7a9dbe3a0","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206","FALSE","FALSE","Azure AD registered","152","MFA requirement satisfied by claim in the token","","","","c043af6f-8fc9-4b37-87c0-bc1f15a894f2","none","o8mNTSuOdEu1E6fgBsEqAA","none","none","bound","","b3e56361-0408-47cf-8fb2-8ab7f4ff4bb4","US","Nevada","Las Vegas","CenturyLink Communications, LLC","CenturyLink Communications, LLC","","","AS209","50.224.0.0/11","US","Nevada","Las Vegas","CenturyLink Communications, LLC","CenturyLink Communications, LLC (CLU-3)","","0.0100 (Low)","209","50.224.0.0/11","","","","","","","0","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-12T19:42:01Z","2025-12-12","19:42:01","Ortiz Roberts4","aaron@consolidatedmsgr.com","70.97.229.236","13","Millbrook"," Valley District"," US","Failure","50057","member","Single-factor authentication","Not Applied","none","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","The user account is disabled.","Mobile Apps and Desktop clients","b6e471b4-830e-4a6a-84ce-40335fe968b1","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","72","https://learn.microsoft.com/troubleshoot/azure/entra/entra-id/app-ronald2/error-code-aadsts50057-user-account-is-disabled","","","","","none","S4iCiIRKNUWg-gmIcuQSAA","none","none","unbound","","954f239f-ae2c-4c08-84c9-b469455f4b23","US","Minnesota","Prior Lake","Nuvera","Nuvera","","","AS23465","70.97.209.87-70.97.236.165","US","Minnesota","Prior Lake","Nuvera","Nuvera","","0.0003 (Very Low)","23465","70.97.192.0/18","","","","","","","7","","","US","Minnesota, Scott","Shakopee","Nuvera","Nuvera","business","","",""
