"Date","ActorUserPrincipalName","IPAddress","UserAgent","Activity","Result","Target1UserPrincipalName","Target1ModifiedProperty1Name","Service","Category","ResultReason","ActorType","ActorDisplayName","Target1Type","Target1DisplayName","Target1ModifiedProperty1OldValue","Target1ModifiedProperty1NewValue","Target1ModifiedProperty2Name","Target1ModifiedProperty2OldValue","Target1ModifiedProperty2NewValue","Target1ModifiedProperty3Name","Target1ModifiedProperty3OldValue","Target1ModifiedProperty3NewValue","Target1ModifiedProperty4Name","Target1ModifiedProperty4OldValue","Target1ModifiedProperty4NewValue","Target1ModifiedProperty5Name","Target1ModifiedProperty5OldValue","Target1ModifiedProperty5NewValue","AdditionalDetail1Key","AdditionalDetail1Value"
"2025-09-23T02:44:29.3883188Z","","","","Update service principal","Success","","ServicePrincipalName","Core Directory","ApplicationManagement","","Application","Microsoft Online Services","ServicePrincipal","Davis27 365 SharePoint Ronald35","[""00000003-0000-0ff1-ce00-000000000000"",""00000003-0000-0ff1-ce00-000000000000/*.sharepoint.com"",""Microsoft.SharePoint"",""Davis27 365 SharePoint Ronald35"",""https://microsoft.sharepoint-df.com"",""https://onedrive.cloud.microsoft/""]","[""https://onedrive.cloud.microsoft/"",""https://microsoft.sharepoint-df.com"",""Davis27 365 SharePoint Ronald35"",""00000003-0000-0ff1-ce00-000000000000"",""Microsoft.SharePoint"",""00000003-0000-0ff1-ce00-000000000000/*.sharepoint.com"",""timothy14://00000003-0000-0ff1-ce00-000000000000""]","Included Updated Properties","","""ServicePrincipalName""","TargetId.ServicePrincipalNames","","""https://onedrive.cloud.microsoft/;https://microsoft.sharepoint-df.com;Davis27 365 SharePoint Ronald35;00000003-0000-0ff1-ce00-000000000000;Microsoft.SharePoint;00000003-0000-0ff1-ce00-000000000000/*.sharepoint.com;timothy14://00000003-0000-0ff1-ce00-000000000000""","","","","","","","AppOwnerOrganizationId","f8cdef31-a31e-4b4a-93e4-5f571e91255a"
"2025-09-23T01:09:25.033526Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","DESKTOP-YXG3ERC","","""""","TargetId.DeviceId","","""65055eed-c7eb-48fc-8a13-44357a556e6d""","TargetId.DeviceOSType","","""Windows""","TargetId.DeviceTrustType","","""Linda43""","","","","DeviceOSType","Windows"
"2025-09-23T00:49:35.2566226Z","","","","Update company","Success","","Included Updated Properties","Core Directory","DirectoryManagement","","Application","Microsoft Online Services","Directory","Contoso","","""""","","","","","","","","","","","","","",""
"2025-09-23T00:49:32.7127372Z","","","","Update company","Success","","Included Updated Properties","Core Directory","DirectoryManagement","","Application","Microsoft Online Services","Directory","Contoso","","""""","","","","","","","","","","","","","",""
"2025-09-23T00:41:41.3305748Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","DESKTOP-ZQU2ZR8","","""""","TargetId.DeviceId","","""b0360f6d-5f3b-46d4-8805-940c0c9e8772""","TargetId.DeviceOSType","","""Windows""","TargetId.DeviceTrustType","","""Linda43""","","","","DeviceOSType","Windows"
"2025-09-22T23:22:26.2039638Z","","","","Update user","Success","perez25@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""iPhone 16 Pro"",""DeviceToken"":""apns2-88d77fbd2e740f844abe3210b6b9eb42007e0312f073ce9c1aedeaf9051e6918"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""c51c4465-3424-48a2-8070-31b36b4a9fc9"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-07-23T14:18:32.8013839Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""iPhone 16 Pro"",""DeviceToken"":""apns2-88d77fbd2e740f844abe3210b6b9eb42007e0312f073ce9c1aedeaf9051e6918"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""c51c4465-3424-48a2-8070-31b36b4a9fc9"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-22T23:22:24.3123851Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","","","","","","","",""
"2025-09-22T23:21:32.5488545Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","DESKTOP-0LV6XGI","","""""","TargetId.DeviceId","","""ecee440c-d286-47ea-87da-d07f43b6d6be""","TargetId.DeviceOSType","","""Windows""","TargetId.DeviceTrustType","","""Linda43""","","","","DeviceOSType","Windows"
"2025-09-22T22:38:22.9528372Z","","","","Update user","Success","benjamin13@contoso.com","Included Updated Properties","Core Directory","UserManagement","","Application","Ruth29 Samantha45 Matthew13","User","","","""""","TargetId.UserType","","""Member""","ActorId.ServicePrincipalNames","","""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""","SPN","","""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""","","","","",""
"2025-09-22T20:48:53.7165647Z","","","","Set Company Information","Success","","Included Updated Properties","Core Directory","DirectoryManagement","","Application","Ruth29 Davis27 365 Barbara23","Directory","Contoso","","""""","","","","","","","","","","","","","",""
"2025-09-22T19:45:47.3222649Z","","","","Update user","Success","pamela29@contoso.com","Included Updated Properties","Core Directory","UserManagement","","Application","Ruth29 Samantha45 Matthew13","User","","","""""","TargetId.UserType","","""Member""","ActorId.ServicePrincipalNames","","""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""","SPN","","""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""","","","","",""
"2025-09-22T19:39:41.2387844Z","","","","Update user","Success","patricia12@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""samantha22 12"",""DeviceToken"":""apns2-035fec50c25459fa69bbf356cfe138124b800a03cee6e8ddf3655285b8a523a8"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""6.8.29"",""OathTokenTimeDrift"":0,""DeviceId"":""e4345e2f-9a20-4ab9-8240-05859b0c7d4a"",""Id"":""0bc2254a-829c-44f1-8a87-36d6f8356d2d"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-11T13:05:39.6620726Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""samantha22 12"",""DeviceToken"":""apns2-035fec50c25459fa69bbf356cfe138124b800a03cee6e8ddf3655285b8a523a8"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""e4345e2f-9a20-4ab9-8240-05859b0c7d4a"",""Id"":""0bc2254a-829c-44f1-8a87-36d6f8356d2d"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-22T19:39:40Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","","","","","","","",""
"2025-09-22T18:51:02.7125092Z","","","","Update user","Success","catherine24@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""SM-A166U"",""DeviceToken"":""dZM_qEoORXeVzHs6UuF6Bq:APA91bGApib_Sf71U8SfADmbEoX_TU_IPot9B3htp37DMChfaa55pJtkS3i4T-CzleSlOeJUBCqXP4aJEgimZVk1NJ-LTwA5lSBGT4znxfGKdtXDGtgrBWI"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.2507.4749"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""1d9977ce-c31c-4eed-861d-cdaa36f9d537"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":4,""LastAuthenticatedTimestamp"":""2025-09-18T20:34:15.6770945Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""SM-A166U"",""DeviceToken"":""dZM_qEoORXeVzHs6UuF6Bq:APA91bGApib_Sf71U8SfADmbEoX_TU_IPot9B3htp37DMChfaa55pJtkS3i4T-CzleSlOeJUBCqXP4aJEgimZVk1NJ-LTwA5lSBGT4znxfGKdtXDGtgrBWI"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.2507.4749"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""1d9977ce-c31c-4eed-861d-cdaa36f9d537"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":4,""LastAuthenticatedTimestamp"":""2025-09-22T18:51:02.4430751Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","ActorId.ServicePrincipalNames","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","SPN","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","",""
"2025-09-22T18:46:24.8542157Z","","","","Update user","Success","parker34@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""iPhone 13 Pro"",""DeviceToken"":""apns2-c7572f1af89561b6b11eb403d898e0b3d59d953658c955110ea1ac27526c5ed0"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.29"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""c334c499-d7f4-46d0-85c6-155be3e838a3"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-15T13:33:19.8215682Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""iPad mini (6th generation)"",""DeviceToken"":""apns2-426a558936242fcb7efbda831e19a65db7e04d7c6c29031108db91abf1a00e81"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""4.2521.0"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""2e84bf74-463e-49f6-8cd2-d750dd031e38"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-07-11T15:10:36.4802864Z"",""AuthenticatorFlavor"":""Outlook"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""iPad"",""DeviceToken"":""apns2-cafd4b4047328fca0de5a311c184efdbfa84882486cd0694e27b2f02e4a0e522"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""4.2410.0"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""21cee4df-790a-47dd-8da5-d43f02521bff"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2024-04-19T18:50:47.5516195Z"",""AuthenticatorFlavor"":""Outlook"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""iPad"",""DeviceToken"":""apns2-cafd4b4047328fca0de5a311c184efdbfa84882486cd0694e27b2f02e4a0e522"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""4.2410.0"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""21cee4df-790a-47dd-8da5-d43f02521bff"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2024-04-19T18:50:47.5516195Z"",""AuthenticatorFlavor"":""Outlook"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""iPad mini (6th generation)"",""DeviceToken"":""apns2-426a558936242fcb7efbda831e19a65db7e04d7c6c29031108db91abf1a00e81"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""4.2521.0"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""2e84bf74-463e-49f6-8cd2-d750dd031e38"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-07-11T15:10:36.4802864Z"",""AuthenticatorFlavor"":""Outlook"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""iPhone 13 Pro"",""DeviceToken"":""apns2-c7572f1af89561b6b11eb403d898e0b3d59d953658c955110ea1ac27526c5ed0"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""c334c499-d7f4-46d0-85c6-155be3e838a3"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-22T18:46:24.6409041Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","","","","","","","",""
"2025-09-22T16:50:04.1111525Z","","","","Update user","Success","betty20@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-3ae0636063cf2bb7bc035f327d7f6882297d008aee6d53f2797b62ec78d82d86"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.29"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""67d8b924-ce06-4252-8e2e-5480effd0f5d"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-15T17:09:18.5211272Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""samantha22 14 Laura31 Max"",""DeviceToken"":""apns2-2df880c8a8c22bba355f953f59b658a57c11fbd6705f2cc68326a543c63e74b6"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.29"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""185d4758-fc57-492f-8188-61199e6581eb"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-08T16:54:31.2300451Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""samantha22 14 Laura31 Max"",""DeviceToken"":""apns2-2df880c8a8c22bba355f953f59b658a57c11fbd6705f2cc68326a543c63e74b6"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.29"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""185d4758-fc57-492f-8188-61199e6581eb"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-08T16:54:31.2300451Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-3ae0636063cf2bb7bc035f327d7f6882297d008aee6d53f2797b62ec78d82d86"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""67d8b924-ce06-4252-8e2e-5480effd0f5d"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-22T16:50:03.7847993Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","ActorId.ServicePrincipalNames","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","SPN","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","",""
"2025-09-22T16:18:44.3453795Z","catherine34@contoso.com","46.3.246.247","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.4.219 Safari/537.36 Edg/112.0.1722.48","Self-service password reset flow activity progress","Failure","catherine34@contoso.com","","Self-service Password Management","UserManagement","This user is not a member of the password reset users group. Add this user to that group to resolve this.","User","","User","Catherine34 George54","","","","","","","","","","","","","","","",""
"2025-09-22T16:18:44.3273769Z","catherine34@contoso.com","46.3.246.247","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.4.219 Safari/537.36 Edg/112.0.1722.48","Self-service password reset flow activity progress","Success","catherine34@contoso.com","","Self-service Password Management","UserManagement","User submitted their user ID","User","","User","Catherine34 George54","","","","","","","","","","","","","","","",""
"2025-09-22T15:30:33.2192718Z","","","","Update user","Success","diaz30@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-7d84c23b2ca24e0f41f04aac6dfb82784973128ee2d344ad1f42f7ff43d238de"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""48742718-30a5-44fd-8e84-e2333da6c66c"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-05T01:17:56.2752944Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-7d84c23b2ca24e0f41f04aac6dfb82784973128ee2d344ad1f42f7ff43d238de"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""48742718-30a5-44fd-8e84-e2333da6c66c"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-22T15:30:32.9822602Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","","","","","","","",""
"2025-09-22T15:30:20.5379949Z","","","","Update device","Success","","Included Updated Properties","Core Directory","Device","","Application","Katherine17 Anna29 Service","Device","DESKTOP-6IEHXM9","","""""","TargetId.DeviceId","","""bfd72459-f543-41e0-8ea6-e64d11238ae5""","TargetId.DeviceOSType","","""Windows""","TargetId.DeviceTrustType","","""Linda43""","","","","DeviceOSType","Windows"
"2025-09-22T15:20:54.5631689Z","","","","Update user","Success","dennis37@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""samantha22 12"",""DeviceToken"":""apns2-177d478806b2af861ebf6594e94f6bcae39fa79b54d454bd0f0fde4775d8867b"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.27"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""4981cfc9-a6ce-44ae-86ef-f4f62ded8761"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-08-28T20:49:11.211601Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""samantha22 12"",""DeviceToken"":""apns2-177d478806b2af861ebf6594e94f6bcae39fa79b54d454bd0f0fde4775d8867b"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""4981cfc9-a6ce-44ae-86ef-f4f62ded8761"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-22T15:20:54.2512861Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","","","","","","","",""
